neo_id,name,discovery_date,potentially_hazardous
524471,524471 (2002 JW15),1996-05-07,0
524474,524474 (2002 KJ3),2002-04-13,0
524475,524475 (2002 KJ4),2002-05-22,1
524516,524516 (2002 UN),2002-10-22,0
524522,524522 Zoozve (2002 VE68),2002-11-11,1
524530,524530 (2002 XC91),2002-12-13,0
524536,524536 (2003 AO4),2003-01-05,0
524594,524594 (2003 NW1),2003-07-03,1
524597,524597 (2003 OQ13),2003-07-25,0
524599,524599 (2003 PC11),2003-08-05,0
524603,524603 (2003 QA31),2003-02-19,0
524974,524974 (2004 PX27),2004-08-10,0
525229,525229 (2004 UU1),2004-10-23,1
525231,525231 (2004 VB),2004-11-01,1
525234,525234 (2004 VB17),2004-11-07,0
525268,525268 (2004 XL14),2004-12-10,1
525319,525319 (2004 YU5),2004-12-20,0
525356,525356 (2005 BG14),2005-01-20,1
525364,525364 (2005 CL7),2005-02-03,0
525477,525477 (2005 FC3),2005-02-04,0
525484,525484 (2005 GL),2005-04-01,1
525498,525498 (2005 GE60),2003-01-24,0
525552,525552 (2005 JB),2005-05-03,0
526238,526238 (2005 YY36),2005-12-25,0
526449,526449 (2006 OH15),2006-07-31,0
526587,526587 (2006 TB),2006-10-01,1
526670,526670 (2006 UL217),2006-10-31,1
526742,526742 (2006 WR127),1993-12-11,0
526798,526798 (2007 AA9),2007-01-13,0
526825,526825 (2007 CK26),1995-08-29,0
526826,526826 (2007 CA27),2007-02-13,0
526878,526878 (2007 FE),2002-02-04,1
526898,526898 (2007 HR),2007-04-16,0
527115,527115 (2007 TD14),1996-10-08,0
527671,527671 (2007 WF55),2007-11-29,0
527715,527715 (2007 YQ56),2007-12-31,1
527841,527841 (2008 CR1),2008-02-03,0
527959,527959 (2008 EB32),2008-03-10,0
527977,527977 (2008 EY68),2008-03-11,0
528159,528159 (2008 HS3),2008-04-30,1
528284,528284 (2008 SW11),2008-09-25,0
528507,528507 (2008 UC95),2008-10-29,0
528609,528609 (2008 VU4),2008-11-07,0
528650,528650 (2008 WX32),2008-11-02,0
528756,528756 (2009 AS),2002-06-02,0
528804,528804 (2009 BJ58),2009-01-29,1
528807,528807 (2009 BL71),2009-01-30,0
528857,528857 (2009 CT),2009-02-02,0
528859,528859 (2009 CR5),2009-02-14,0
529032,529032 (2009 NA),2000-07-04,0
529366,529366 (2009 WM1),2009-11-17,1
529450,529450 (2010 AK),2010-01-06,0
529668,529668 (2010 JL33),1997-06-04,1
529670,529670 (2010 JT34),2010-05-07,0
529718,529718 (2010 KY127),2010-05-31,0
529720,529720 (2010 LM14),2010-06-02,0
529752,529752 (2010 MR),2010-06-16,0
529753,529753 (2010 MF1),2010-06-18,1
529819,529819 (2010 PM58),2010-08-01,0
529920,529920 (2010 TL117),2010-10-09,0
529951,529951 (2010 UD),2010-10-04,1
530085,530085 (2010 XC11),2010-12-03,1
530151,530151 (2011 AW55),2002-12-31,0
530520,530520 (2011 LT17),2011-06-09,1
530531,530531 (2011 OL5),2010-12-15,0
530743,530743 (2011 UA131),2011-10-23,0
530871,530871 (2011 WS2),2010-01-07,0
530938,530938 (2011 XE),2004-12-14,0
530940,530940 (2011 XE1),2011-12-03,0
530974,530974 (2012 BN11),2012-01-19,1
531060,531060 (2012 DJ61),2012-02-28,1
531277,531277 (2012 MM11),2012-06-24,1
531898,531898 (2013 BE18),2013-01-16,0
531899,531899 (2013 BE19),2013-01-18,1
531914,531914 (2013 BW76),2013-01-22,1
531944,531944 (2013 CU83),2013-02-10,1
532058,532058 (2013 GU68),2007-04-23,0
532874,532874 (2013 YZ13),2001-06-23,0
533011,533011 (2014 AY28),2014-01-04,1
533372,533372 (2014 GG17),2014-04-04,1
533541,533541 (2014 JU54),2014-05-07,0
533638,533638 (2014 KT86),2001-05-24,0
533671,533671 (2014 LJ21),2005-05-12,1
533722,533722 (2014 NE52),2014-05-06,1
533990,533990 (2014 QX266),2004-10-15,0
534676,534676 (2014 VK2),2014-10-26,0
535148,535148 (2014 XR6),2011-06-07,0
535221,535221 (2014 YN44),2014-12-29,0
535844,535844 (2015 BY310),2015-01-18,1
536531,536531 (2015 DV215),2014-10-07,1
537098,537098 (2015 GZ45),2015-04-13,0
537342,537342 (2015 KN120),2015-05-22,0
537395,537395 (2015 LG2),2002-01-10,1
537467,537467 (2015 ME54),2015-06-20,0
537686,537686 (2015 SA17),2015-09-25,0
537829,537829 (2015 XY378),2015-12-01,0
538085,538085 (2016 BO1),2016-01-08,0
538212,538212 (2016 CA136),2015-04-18,1
538644,538644 (2016 FA4),2016-03-18,0
538648,538648 (2016 FS6),2016-03-17,0
538979,538979 (2016 KE),2005-12-25,0
539063,539063 (2016 MK1),2004-04-05,1
539694,539694 (2016 TE93),2016-10-13,0
539856,539856 (2017 EV2),2017-03-05,0
539940,539940 (2017 HW1),2012-10-22,0
543319,543319 (2013 YE38),2013-12-28,0
545274,545274 (2011 FZ2),2011-03-25,0
549328,549328 (2011 GO27),2011-04-03,0
549459,549459 (2011 JX1),2011-05-02,0
549948,549948 (2011 WL2),2010-04-14,1
550271,550271 (2012 DP8),1998-02-23,0
551685,551685 (2013 HT15),2006-03-26,1
554126,554126 (2012 NP),2003-10-23,0
555122,555122 (2013 RF36),2013-09-05,0
558307,558307 (2015 AS45),2010-07-20,0
560563,560563 (2015 HH10),2013-04-09,0
564883,564883 (2016 TZ56),2016-10-10,0
564934,564934 (2016 WE1),2002-11-23,0
566540,566540 (2018 RW7),2013-05-12,0
567077,567077 (2019 LW1),2008-12-02,0
567092,567092 (2019 SJ10),2009-04-18,0
572822,572822 (2008 UC),2008-10-19,0
574660,574660 (2010 TM167),2010-10-14,0
576330,576330 (2012 PW),2012-08-06,0
576763,576763 (2012 UR136),2012-10-20,1
577723,577723 (2013 PF10),2010-08-20,0
580109,580109 (2015 BF4),2002-10-31,0
584604,584604 (2017 OD20),2013-08-26,0
584693,584693 (2017 QF17),2015-07-23,0
585185,585185 (2017 VT12),2015-07-24,0
585310,585310 (2017 YZ1),2012-10-17,1
585428,585428 (2018 NP1),2017-06-10,0
585734,585734 (2019 BA1),2013-07-18,0
591179,591179 (2013 EU9),2004-12-20,0
592968,592968 (2015 FV118),2003-03-24,0
594769,594769 (2017 XD62),2012-01-26,0
594913,594913 'Aylo'chaxnim (2020 AV2),2020-01-04,0
594936,594936 (2021 EX2),2002-03-12,0
594938,594938 (2021 GE13),2011-03-09,0
595116,595116 (2001 QE96),2001-08-21,0
597171,597171 (2006 UD63),2002-03-12,0
598001,598001 (2008 CZ21),2008-02-08,0
601696,601696 (2013 LV28),2013-06-10,0
601798,601798 (2013 RX80),1993-04-18,0
604197,604197 (2015 MO66),2015-06-21,0
605070,605070 (2016 BT39),2008-02-13,1
605489,605489 (2016 NW22),2010-11-01,0
605911,605911 Cecily (2016 XD1),2011-09-20,0
606367,606367 (2017 VB),2011-09-10,0
606438,606438 (2017 XK61),1976-05-29,0
606441,606441 (2017 YT5),2011-01-30,1
606605,606605 (2018 KV),2011-01-25,0
606702,606702 (2018 TO2),2011-09-23,0
606900,606900 (2019 JC47),2000-05-28,0
606908,606908 (2019 KB2),2002-09-15,0
606939,606939 (2019 SD3),2011-04-21,0
608017,608017 (2002 UZ30),2002-10-29,0
612012,612012 (1983 LC),1983-06-13,1
612013,612013 (1991 TF3),1991-10-02,0
612027,612027 (1995 FJ),1995-03-29,0
612050,612050 (1997 GL3),1997-04-07,1
612057,612057 (1998 FJ74),1998-03-31,0
612058,612058 (1998 HN3),1998-04-19,0
612061,612061 (1998 MR24),1987-05-30,0
612064,612064 (1998 QQ52),1998-08-18,0
612089,612089 (1999 FJ21),1999-03-22,0
612091,612091 (1999 HV1),1991-09-04,0
612094,612094 (1999 NW2),1999-07-13,0
612098,612098 (1999 RM45),1999-09-14,1
612103,612103 (1999 SK10),1999-09-30,0
612143,612143 (2000 BO28),1989-02-15,1
612152,612152 (2000 DV110),1982-04-20,0
612162,612162 (2000 LK),2000-06-01,0
612171,612171 (2000 QT7),2000-08-24,0
612197,612197 (2000 WP19),2000-11-21,0
612199,612199 (2000 WL63),2000-11-26,0
612202,612202 (2000 WO148),2000-11-29,0
612210,612210 (2001 BP61),2001-01-03,0
612227,612227 (2001 QC34),2001-08-17,1
612267,612267 (2001 SG286),2001-09-27,1
612324,612324 (2002 AR129),2002-01-12,0
612326,612326 (2002 CD14),2002-02-07,1
612337,612337 (2002 EY2),2002-02-24,1
612342,612342 (2002 FC),2002-03-16,1
612343,612343 (2002 FT6),2002-03-23,0
612346,612346 (2002 GQ5),2002-04-11,0
612348,612348 (2002 GZ8),2001-10-13,1
612356,612356 (2002 JX8),2002-05-04,1
612357,612357 (2002 JC9),2002-05-06,0
612358,612358 (2002 JE9),2001-05-30,1
612362,612362 (2002 JQ100),2002-05-12,0
612363,612363 (2002 KK3),2002-05-18,0
612364,612364 (2002 LE31),2002-01-12,0
612380,612380 (2002 PF43),2002-08-10,1
612383,612383 (2002 PO75),2002-07-22,0
612443,612443 (2002 RR25),2002-09-04,0
612472,612472 (2002 SQ),2002-09-21,0
612484,612484 (2002 TS67),2002-10-07,0
612509,612509 (2002 UK11),2002-10-28,1
612522,612522 (2002 VP69),2002-10-06,1
612529,612529 (2002 XP40),2002-12-06,0
612536,612536 (2003 AA3),2003-01-03,1
612541,612541 (2003 DA16),2002-08-23,0
612552,612552 (2003 KW16),2003-05-29,0
612556,612556 (2003 OA3),2003-07-20,0
612558,612558 (2003 OB4),2003-06-01,0
612563,612563 (2003 QA),2003-08-16,0
612589,612589 (2003 RW10),2003-09-14,0
612593,612593 (2003 SQ15),2003-09-18,0
612600,612600 (2003 SM84),2003-09-20,0
612608,612608 (2003 SD201),2003-09-26,0
612723,612723 (2003 YP17),2003-12-20,0
612750,612750 (2004 CP49),2004-02-14,0
612760,612760 (2004 EO20),2004-03-15,0
612777,612777 (2004 LU3),2004-06-12,0
612780,612780 (2004 MD),2004-01-16,1
612781,612781 (2004 MW2),2004-06-20,0
612786,612786 (2004 PJ2),1999-02-19,1
612800,612800 (2004 QC17),2001-12-15,0
612801,612801 (2004 QD17),2004-08-25,0
612813,612813 (2004 RF84),2004-09-10,1
612856,612856 (2004 TP1),2004-10-05,1
612901,612901 (2004 XP14),2004-12-10,1
612922,612922 (2005 BY1),2004-12-19,0
612924,612924 (2005 CL),2005-01-16,1
612929,612929 (2005 CR37),2005-02-08,0
612955,612955 (2005 GK),2005-04-01,0
612970,612970 (2005 HN3),2005-04-21,0
612982,612982 (2005 JU108),2002-10-15,0
612989,612989 (2005 LW39),2005-06-15,1
612991,612991 (2005 MX1),2005-06-21,0
613010,613010 (2005 OU1),2005-07-27,0
613014,613014 (2005 QS10),2005-07-03,0
613096,613096 (2005 TR45),2002-10-31,0
613217,613217 (2005 VC2),2005-06-08,0
613234,613234 (2005 VP118),2005-11-01,0
613286,613286 (2005 YQ96),2005-12-30,1
613291,613291 (2005 YX128),2005-12-30,0
613315,613315 (2006 AL3),2005-12-30,0
613397,613397 (2006 FE),2006-03-22,0
613398,613398 (2006 FK),2006-03-23,0
613400,613400 (2006 FH36),2006-03-31,0
613401,613401 (2006 FD51),2006-03-25,0
613403,613403 (2006 GB),2006-04-02,1
613420,613420 (2006 KR1),2006-05-20,0
613422,613422 (2006 KQ21),2006-05-23,0
613433,613433 (2006 KZ86),2006-05-27,0
613434,613434 (2006 KF89),2006-05-28,0
613439,613439 (2006 OZ),1993-10-20,0
613440,613440 (2006 OA5),1974-06-20,0
613450,613450 (2006 PY17),2006-08-15,1
613471,613471 (2006 RJ1),2006-09-12,0
613496,613496 (2006 SD6),2006-09-17,0
613512,613512 (2006 SK134),2001-09-27,0
613527,613527 (2006 SV189),2006-09-26,0
613569,613569 (2006 TU7),2002-09-09,1
613626,613626 (2006 UR216),2006-10-30,0
613676,613676 (2006 WE4),2006-11-21,0
613714,613714 (2007 DL41),2007-02-23,1
613726,613726 (2007 EF),2007-03-09,1
613763,613763 (2007 ML13),2007-06-22,0
613775,613775 (2007 RU12),2007-09-12,0
613814,613814 (2007 SR1),2007-09-18,0
613829,613829 (2007 TE66),2007-10-12,0
613862,613862 (2007 UY1),2007-10-18,0
613910,613910 (2007 WB5),2007-11-20,0
613913,613913 (2007 XB10),2007-12-05,0
613939,613939 (2008 CH116),2008-02-09,0
613940,613940 (2008 CZ118),1997-10-29,0
613949,613949 (2008 CC175),2007-01-27,0
613959,613959 (2008 EE68),2008-03-11,0
613964,613964 (2008 FN),1995-05-03,0
613985,613985 (2008 HA38),2003-10-29,0
613986,613986 (2008 JG),2008-05-01,1
613995,613995 (2008 NP3),2008-07-14,0
614088,614088 (2008 SW150),2008-09-29,0
614134,614134 (2008 TC4),2008-10-06,1
614266,614266 (2008 VN),1992-11-19,0
614313,614313 (2008 YR27),2008-12-07,0
614316,614316 (2008 YZ32),2008-12-31,0
614374,614374 (2009 CR2),1993-03-19,0
614406,614406 (2009 FV4),2002-03-12,0
614417,614417 (2009 HB),1994-11-10,0
614427,614427 (2009 JK1),2001-09-14,0
614433,614433 (2009 KK),2009-05-17,1
614449,614449 (2009 QB36),2002-10-11,0
614470,614470 Flordeneu (2009 ST19),1998-11-19,1
614478,614478 (2009 SN98),1999-02-18,0
614521,614521 (2009 UK),1984-12-22,0
614599,614599 (2010 AB78),2003-01-27,0
614603,614603 (2010 CM),2002-08-18,0
614643,614643 (2010 GH65),2001-09-15,0
614689,614689 (2020 XL5),2012-12-23,0
618348,618348 (2016 PN),2012-08-05,0
618350,618350 (2021 PS2),2012-12-09,1
619034,619034 (2005 JT108),2005-05-14,0
619106,619106 (2005 SQ),2005-09-22,1
619492,619492 (2004 KZ14),2001-11-12,0
619920,619920 (2006 KY86),2006-05-26,1
619926,619926 (2006 MA),2006-06-18,0
620000,620000 (2019 YS4),2010-02-16,0
620055,620055 (2003 BK47),2003-01-30,1
620056,620056 (2004 UR1),2004-10-23,1
620058,620058 (2006 GV2),2006-04-07,0
620059,620059 (2006 QS23),2002-08-23,0
620061,620061 (2006 UB64),2006-10-22,0
620062,620062 (2008 KD6),2008-05-29,0
620063,620063 (2009 DH39),2009-02-25,1
620064,620064 (2009 QD34),2009-08-26,0
620066,620066 (2010 SC41),2010-09-17,1
620067,620067 (2010 UE7),2010-10-27,0
620068,620068 (2010 VE),2010-10-01,0
620069,620069 (2011 FY2),2002-02-14,0
620070,620070 (2011 UA),2004-04-23,0
620071,620071 (2011 WN15),2011-11-22,1
620072,620072 (2012 BD124),2011-06-26,0
620073,620073 (2012 HO2),2012-04-19,0
620076,620076 (2013 UR3),1997-01-11,0
620077,620077 (2013 WR44),2013-11-26,0
620078,620078 (2014 HO4),2002-06-03,0
620079,620079 (2014 HO129),2014-04-25,0
620080,620080 (2014 HM178),2014-04-28,0
620082,620082 (2014 QL433),2014-08-29,1
620083,620083 (2014 SZ303),2014-09-19,0
620084,620084 (2014 WD201),2014-11-21,1
620085,620085 (2014 WG365),2014-11-25,1
620089,620089 (2015 FF120),2015-03-25,0
620090,620090 (2015 FP332),2013-01-17,0
620091,620091 (2015 FD341),2013-06-08,0
620092,620092 (2015 HB10),2015-01-23,1
620093,620093 (2015 YP10),2001-07-27,0
620094,620094 (2016 AJ193),2010-02-05,1
620095,620095 (2016 CB194),2004-01-31,1
620096,620096 Curupira (2016 HL),2011-05-30,1
620097,620097 (2016 HD19),2016-04-29,0
620098,620098 (2016 JG18),2016-05-01,0
620099,620099 (2016 OP5),2016-06-01,1
620100,620100 (2016 WJ1),2003-07-04,1
620101,620101 (2017 MW7),2011-07-25,0
620102,620102 (2017 QM18),2012-12-12,0
620103,620103 (2018 LC3),2014-11-09,1
620104,620104 (2018 LG5),2011-07-28,0
620105,620105 (2018 YS),2012-02-14,0
620106,620106 (2020 HP8),2012-02-24,0
620107,620107 (2020 XK7),2014-12-12,1
620108,620108 (2021 AX7),2010-11-11,0
620844,620844 (2006 SA7),2006-09-17,0
621890,621890 (2011 PO1),2011-08-04,1
621911,621911 (2011 SB16),2011-09-19,0
622484,622484 (2014 BY32),2014-01-25,0
622577,622577 Miorita (2014 LU14),2014-06-02,0
622591,622591 (2014 MM55),2011-01-29,0
623769,623769 (2018 RA5),2009-09-17,0
625646,625646 (2006 GX2),2006-04-09,0
625788,625788 (2006 SA6),2006-09-16,0
625991,625991 (2006 UL185),2006-10-28,0
627157,627157 (2008 OX1),2008-07-26,1
627523,627523 (2008 XE2),2008-12-04,0
628250,628250 (2014 QL390),2005-10-07,0
651565,651565 (2013 CL89),2006-01-06,0
654647,654647 (2015 CN62),2005-12-30,0
657084,657084 (2016 GT220),1992-08-21,1
658883,658883 (2017 XD),2005-03-11,0
659609,659609 (2019 SZ2),2008-12-30,0
659952,659952 (2021 US11),2007-09-04,0
659955,659955 (2022 AC30),2005-01-18,0
660096,660096 (1998 SL36),1998-09-24,1
660483,660483 (2001 VC76),2001-11-14,0
660599,660599 (2002 JD109),2002-05-15,0
661492,661492 (2004 TX37),2003-09-29,0
662203,662203 (2005 WR2),2005-11-23,0
662390,662390 (2006 BN55),2005-07-12,0
662564,662564 (2006 JF),2005-05-13,0
663005,663005 (2006 WU29),2006-11-22,0
663216,663216 (2007 DK8),2007-02-17,0
663491,663491 (2007 RT9),2007-09-10,0
663927,663927 (2007 YO56),2007-12-30,0
664078,664078 (2008 DL5),2008-02-28,0
664220,664220 (2008 GV3),2008-04-07,0
665151,665151 (2009 AH16),2009-01-15,0
665250,665250 (2009 CA2),2009-02-03,0
665326,665326 (2009 EF3),2009-03-15,0
665382,665382 (2009 HV44),2009-04-22,0
665390,665390 (2009 HD82),2009-04-24,0
665429,665429 (2009 KT21),2009-05-29,0
666220,666220 (2010 AO60),2010-01-15,0
666241,666241 (2010 BK2),2010-01-19,0
666332,666332 (2010 ED43),2010-03-13,0
666360,666360 (2010 FC6),1999-03-21,0
666673,666673 (2010 TJ7),2010-10-05,0
666729,666729 (2010 TV149),2002-06-15,1
666966,666966 (2010 XD11),2010-12-03,0
667255,667255 (2011 EG17),2011-03-06,1
667303,667303 (2011 FR29),2011-03-30,0
668499,668499 (2012 AB11),2012-01-14,0
668727,668727 (2012 FS62),2012-03-29,0
668779,668779 (2012 HO1),2012-04-18,0
668935,668935 (2012 OC1),2003-07-11,0
668949,668949 (2012 PP28),2012-08-14,1
669051,669051 (2012 SD22),2001-08-26,1
669555,669555 (2012 YQ1),2010-05-31,1
669608,669608 (2013 AW52),2013-01-06,0
670011,670011 (2013 EH89),2010-01-27,0
670246,670246 (2013 JE1),2000-04-10,0
670295,670295 (2013 LH16),2013-06-07,0
670610,670610 (2013 VK5),2013-11-04,0
670931,670931 (2014 DJ112),2014-02-28,0
671076,671076 (2014 FP47),2014-03-30,0
671243,671243 (2014 HR184),2001-06-15,0
671294,671294 (2014 JO25),2011-05-16,1
671970,671970 (2014 QO296),2014-08-20,1
672457,672457 (2014 UR116),2008-12-01,1
672531,672531 (2014 VU1),2014-11-09,0
672745,672745 (2014 WV363),2011-01-30,1
672881,672881 (2014 XG8),2014-12-12,0
673011,673011 (2015 AR45),2010-02-09,1
673566,673566 (2015 DE200),2015-02-23,0
673675,673675 (2015 FM34),2015-03-18,0
673677,673677 (2015 FF37),2002-04-09,0
673713,673713 (2015 FQ117),2015-03-22,1
674207,674207 (2015 MN66),2000-05-04,0
674590,674590 (2015 RH2),2015-08-21,1
674942,674942 (2015 TX143),2015-10-08,0
675214,675214 (2015 VR1),2015-11-02,0
675481,675481 (2015 XL128),1995-07-07,0
675603,675603 (2015 XE352),2015-12-06,1
675689,675689 (2015 YA10),2015-12-30,0
675797,675797 (2016 AX147),2001-08-23,0
676261,676261 (2016 EE156),2016-02-28,0
676362,676362 (2016 FG15),2016-02-06,0
676480,676480 (2016 GZ215),2016-02-11,0
677578,677578 (2017 AV3),2014-12-20,0
677579,677579 (2017 AF5),2016-01-18,0
677600,677600 (2017 BM6),2014-06-26,0
677781,677781 (2017 DV34),2014-07-31,0
678010,678010 (2017 FE101),2017-03-25,0
678263,678263 (2017 QP17),2017-08-20,0
678413,678413 (2017 SV20),2011-11-22,1
678715,678715 (2017 VV14),2017-01-31,1
678861,678861 (2017 YH),2016-12-05,0
678899,678899 (2018 AG2),2013-07-17,0
678927,678927 (2018 BP),2017-05-21,1
678964,678964 (2018 CC14),2012-01-03,0
678976,678976 (2018 EH4),2015-04-10,1
678989,678989 (2018 GY4),2010-02-17,0
679164,679164 (2018 VG8),2001-04-16,0
679337,679337 (2019 AQ4),2014-12-26,0
679420,679420 (2019 EV2),2011-03-26,0
679440,679440 (2019 GT2),2014-01-04,1
679648,679648 (2019 XS),2000-04-04,0
679655,679655 (2020 BS12),2010-06-07,1
679656,679656 (2020 BP13),2015-12-18,1
679657,679657 (2020 BE15),2016-02-10,0
679756,679756 (2020 KP1),2014-05-24,0
679757,679757 (2020 KW7),2015-02-23,0
679786,679786 (2020 QG3),2012-02-27,1
679814,679814 (2020 TH5),2013-09-03,1
679829,679829 Sucellos (2021 EC5),2008-10-25,0
679885,679885 (2021 NQ5),2014-04-25,1
679969,679969 (2022 PQ),2011-08-21,0
686964,686964 (2011 GM44),2006-05-28,1
688126,688126 (2012 JS17),2012-05-15,0
688841,688841 (2013 AV60),2013-01-09,0
690253,690253 (2014 DE80),2014-02-24,0
693691,693691 (2015 KJ157),2003-06-23,0
696314,696314 (2016 GN206),2012-03-27,0
696513,696513 (2016 NL56),2001-08-11,1
699726,699726 (2021 GR12),2012-05-18,0
706765,706765 (2010 TK7),2010-10-01,0
707657,707657 (2011 OV4),2011-07-25,0
709992,709992 (2013 LW28),2013-06-12,0
710271,710271 (2013 RK96),2011-09-07,0
712200,712200 (2014 SM143),2010-10-26,1
719002,719002 (2018 BN3),2009-12-16,0
719194,719194 (2018 PL23),2011-06-02,1
719979,719979 (2022 QK204),2009-09-24,0
723136,723136 (2006 NL),2006-07-02,0
723661,723661 (2007 ES),2007-03-09,0
726196,726196 (2009 UP1),2009-10-18,0
738442,738442 (2016 SG1),2009-09-28,0
741081,741081 (2005 LW3),2005-06-05,1
741126,741126 (2005 QN11),2005-07-03,0
741232,741232 (2005 TU50),2005-10-12,1
741491,741491 (2006 DU62),2006-02-25,1
741537,741537 (2006 HV5),2006-04-19,1
741640,741640 (2006 QE),2006-08-17,0
742415,742415 (2007 TS19),2007-10-10,1
742677,742677 (2007 VX137),2007-11-08,0
743213,743213 (2008 MR1),2001-11-18,0
743995,743995 (2009 BB),2009-01-16,0
744103,744103 (2009 CC3),2009-02-04,1
744281,744281 (2009 HD21),2009-03-24,1
744852,744852 (2010 BB3),2010-01-16,0
745227,745227 (2010 VG1),2010-11-03,1
745311,745311 (2010 XC15),2010-12-05,1
746190,746190 (2011 TG2),2011-10-03,0
746192,746192 (2011 TC4),2011-10-03,1
746333,746333 (2011 UC292),2002-10-30,0
746849,746849 (2012 HJ1),2012-04-16,1
747011,747011 (2012 PG6),2002-07-28,0
747127,747127 (2012 SN30),2008-10-03,0
747164,747164 (2012 TT),2012-10-04,0
748147,748147 (2013 GG69),2013-04-10,1
748258,748258 (2013 LL31),2000-04-11,0
748283,748283 (2013 NV6),2013-07-01,0
748318,748318 (2013 PV6),1951-08-10,0
748611,748611 (2013 TB80),2001-05-23,0
748940,748940 (2014 BD33),2013-06-25,0
749081,749081 (2014 EZ48),2014-03-12,0
749593,749593 (2014 NE3),2010-07-31,0
749629,749629 (2014 NF64),1980-07-12,0
749995,749995 (2014 QR295),2014-08-22,0
749996,749996 (2014 QK296),2014-08-22,0
750500,750500 (2014 VL6),2003-04-26,1
751530,751530 (2015 DV315),2012-04-14,0
751784,751784 (2015 GF27),2008-10-10,0
752033,752033 (2015 KQ154),2012-10-10,0
752296,752296 (2015 OX78),2015-06-28,0
752877,752877 (2015 TO237),2009-11-18,0
753099,753099 (2015 VL142),2006-02-28,0
753131,753131 (2015 WH13),2015-02-20,0
754217,754217 (2016 LS9),1998-11-15,0
755140,755140 (2017 AE5),2011-01-11,0
755902,755902 (2017 TV4),2004-04-24,1
755919,755919 (2017 UY5),2000-04-13,1
755963,755963 (2017 WH14),2002-10-01,0
756064,756064 (2018 DA1),2007-04-08,1
756065,756065 (2018 DH1),2015-01-23,1
756170,756170 (2018 PP10),2014-08-22,0
756248,756248 (2018 VV1),1996-01-25,0
756316,756316 (2018 XV5),1993-06-15,1
756327,756327 (2019 AN5),2013-02-15,1
756476,756476 (2019 NC1),2014-07-27,0
756519,756519 (2019 PG3),2010-10-16,0
756710,756710 (2020 GN3),2014-04-23,0
756769,756769 (2020 OG4),1974-06-22,0
756876,756876 (2020 VU6),2005-09-06,0
756880,756880 (2020 XD5),2011-09-25,1
756955,756955 (2021 MG1),2013-01-21,1
756956,756956 (2021 MP1),2010-11-15,0
756957,756957 (2021 NF1),2008-06-04,0
756958,756958 (2021 NS5),2012-05-19,0
756994,756994 (2023 PB),2010-05-14,0
756995,756995 (2023 QN),2012-07-30,0
756998,756998 (2024 CR9),2013-02-21,1
761121,761121 (2009 KK8),2009-05-28,1
762379,762379 (2011 CG2),2011-01-11,1
771893,771893 (2016 XO23),2011-07-25,1
775475,775475 (2006 UA),2006-10-16,0
776617,776617 (2008 CL1),2008-02-02,0
778852,778852 (2011 AM24),2010-11-05,1
779817,779817 (2012 AD3),2012-01-02,1
780896,780896 (2013 AU27),2013-01-07,0
781912,781912 (2013 UX14),2013-10-22,0
783796,783796 (2014 UU192),2014-10-30,0
784199,784199 (2015 AQ45),2015-01-14,0
784815,784815 (2015 FT118),2011-05-30,1
785648,785648 Likho (2015 RG36),2015-09-11,0
786229,786229 (2015 XD130),2006-11-18,0
