spkid,data_arc,condition_code
54511074,116,4
54511076,3533,0
54511078,5,7
54511079,6397,0
54511080,2,8
54511081,3,6
54511082,4,8
54511083,39,7
54511084,9,7
54511086,\N,6
54511085,26,7
54511087,5,7
54511088,32,7
54511089,7,6
54511090,6113,0
54511091,12,7
54511092,12,9
54511093,35,6
54511094,7,8
54511095,56,5
54511096,4,8
54511097,2,9
54511098,10,8
54511099,46,6
54511953,\N,6
54511955,6,8
54511954,5,7
54511956,8,8
54511957,\N,7
54511958,3,6
54511959,3,9
54511960,1,8
54511961,92,6
54511962,1,8
54511963,3,6
54511964,1,8
54512599,29,6
54512601,24,7
54512602,12,8
54512603,9,8
54512604,4,7
54512606,764,1
54512607,3,8
54512608,2,8
54512610,4,8
54512611,149,4
54512612,9,7
54512613,4,7
54512614,1,8
54512615,9,7
54512616,9,7
54512617,43,7
54513028,2,8
54513029,65,5
54513030,379,2
54513031,33,7
54513033,40,6
54513034,5,7
54513036,28,7
54513037,20,7
54513038,6,8
54513040,12,6
54513042,3,9
54513043,4,9
54513039,2223,0
54513044,9,5
54513045,3,9
54513046,4,6
54513048,20,8
54513655,5125,1
54513662,26,7
54514031,3,8
54514036,58,5
54514236,10,9
54514239,19,8
54514240,31,7
54514241,3076,0
54514247,11,8
54514891,125,4
54514890,7,6
54514892,8,8
54514897,8,9
54516133,82,5
54513041,3,9
54513047,2,5
54513049,3,4
54513653,31,6
54513657,3,7
54513658,18,7
54513660,1,8
54513661,6,8
54513664,7,6
54513663,38,5
54513665,26,7
54514028,8,7
54514029,1,7
54514030,71,6
54514032,17,8
54514034,2,9
54514035,2,8
54514037,194,4
54514038,31,7
54514235,45,6
54514237,63,5
54514238,2,8
54514242,1,8
54514243,1,7
54514244,19,6
54514245,6,8
54514246,4,9
54514248,7,7
54514249,3,5
54514250,1,7
54514251,15,7
54514252,33,6
54514253,21,8
54514673,4,7
54514672,3,8
54514674,13,8
54514675,21,8
54514676,6587,0
54514677,30,6
54514888,5,8
54514893,1,7
54514895,13,8
54514896,2,8
54514894,5,7
54514898,22,6
54514899,31,7
54514900,2,7
54514901,30,7
54514902,33,6
54514903,203,3
54514904,13,8
54514905,397,2
54514906,45,6
54515070,3,8
54515071,7,7
54515072,12,7
54515075,3,8
54515076,25,7
54515077,2,8
54515078,2,9
54515306,2,8
54515307,3,8
54515308,7,8
54515309,40,6
54515310,150,6
54515311,3563,1
54515312,3,7
54515423,6,7
54515424,15,8
54515425,29,6
54515426,42,7
54515742,2,8
54515743,222,4
54515856,2,8
54515857,59,6
54516006,18,6
54516042,1,7
54516066,75,5
54516067,7,8
54516132,2,8
54516466,43,5
54516838,108,4
54517532,99,4
54516116,4,8
54516117,46,6
54516130,27,4
54516131,5,6
54516179,16,8
54516180,12,7
54516182,89,5
54516181,12,7
54516183,16,7
54516184,31,7
54516185,368,0
54516186,28,7
54516187,21,6
54516188,8,8
54516189,3,8
54516190,3,8
54516260,19,6
54516261,12,8
54516262,1,8
54516263,10,7
54516264,4,7
54516265,61,6
54516457,15,8
54516458,2,7
54516459,2,8
54516460,2,7
54516461,2,8
54516462,2,7
54516463,2,8
54516464,4,8
54516465,47,7
54516468,30,7
54516467,4,8
54516469,2,7
54516840,1,7
54516839,2,9
54516841,91,5
54516842,48,6
54516843,30,6
54516844,18,8
54516845,24,7
54516846,3,8
54516847,14,7
54516848,26,7
54516850,19,3
54516849,6,9
54517084,10,8
54517086,22,7
54517087,28,6
54517088,5,8
54517089,46,4
54517090,175,4
54517092,8,8
54517091,106,5
54517093,8,9
54517095,3,8
54517094,1,9
54517096,162,4
54517097,8,8
54517098,262,4
54517099,63,5
54517101,4,8
54517237,18,8
54517238,34,7
54517239,2,8
54517240,34,7
54517242,15,7
54517327,10,8
54517328,32,6
54517329,4,7
54517330,2,8
54517331,2,7
54517332,10,7
54517335,2,9
54517334,3,7
54517336,8,8
54517337,35,7
54517338,6,9
54517339,9,8
54517340,16,8
54517341,2,8
54517342,3,9
54517526,8,9
54517527,4,7
54517528,9,7
54517529,36,6
54517530,17,8
54517531,6,7
54517535,4,8
54517534,4,8
54517536,27,7
54517533,3630,2
54517641,11,8
54517642,3,5
54517643,2,8
54517676,33,7
54517678,27,7
54517677,48,6
54517681,12,8
54517682,28,3
54517680,12,7
54517679,30,7
54517683,1,7
54517684,37,6
54517685,65,5
54517721,11,8
54517722,15,7
54517723,8,9
54517724,3,6
54517725,63,6
54517726,3,9
54517793,62,6
54517794,2,8
54517901,9,9
54518040,64,4
54518671,62,5
54518884,4,9
54519245,68,2
54520796,4,8
54518074,4,7
54518075,63,6
54518076,11,6
54518077,1,6
54518078,2,6
54518083,\N,6
54518082,4,7
54518080,3,7
54518081,3,5
54518079,5,6
54518084,40,6
54518085,2,6
54518622,3,6
54518623,7,8
54518624,22,8
54518626,3,7
54518625,14,7
54518627,15,8
54518628,6,8
54518629,3,9
54518630,7,8
54518664,234,3
54518665,6,8
54518666,6,8
54518667,31,6
54518668,\N,7
54518669,6,8
54518670,3,7
54518672,38,6
54518673,7,8
54518674,8,8
54518675,63,5
54518676,5,8
54518677,2,6
54518706,1,7
54518707,6,8
54518709,5,6
54518710,4,8
54518708,35,7
54518711,3,6
54518715,1,7
54518714,1,6
54518713,4,8
54518712,42,4
54518716,4,8
54518717,25,6
54518882,9,8
54518883,33,6
54518885,2,7
54518886,4,7
54518888,3,7
54518887,2,7
54518889,18,6
54518915,4,8
54518916,11,8
54518917,15,8
54518919,25,7
54518918,44,6
54518920,17,7
54518921,41,5
54518922,6,7
54518923,2,9
54519236,81,5
54519237,3,9
54519238,4788,0
54519239,21,8
54519240,18,8
54519241,15,8
54519242,88,5
54519243,16,8
54519244,21,6
54519247,2,8
54519248,2,8
54519246,2,8
54519249,3,9
54519250,4,7
54519251,27,6
54519252,6,8
54519253,5,8
54519254,214,3
54519255,4,8
54519353,26,7
54519354,2,9
54519355,26,6
54519356,15,8
54519477,8,8
54519649,\N,8
54519691,103,4
54519692,21,7
54519878,1,7
54519949,24,7
54521217,1,9
54522521,45,6
54519950,20,7
54519970,35,6
54519969,1,6
54519971,17,7
54519989,32,6
54519990,3,5
54519992,24,6
54519993,3,7
54519994,7,8
54519995,49,6
54519996,11,8
54519997,4,7
54519998,29,5
54519999,8,8
54520035,2,5
54520036,1,8
54520037,18,7
54520038,7,7
54520039,3,7
54520040,2,7
54520041,1,6
54520043,9,7
54520042,8,8
54520091,14,8
54520093,7,7
54520092,18,7
54520159,92,4
54520160,28,6
54520161,9,7
54520162,1,8
54520163,7,7
54520164,35,7
54520165,1,6
54520166,17,7
54520167,13,8
54520168,10,8
54520169,11,6
54520170,6,7
54520172,28,7
54520171,2,7
54520173,1,5
54520174,7,6
54520175,14,8
54520176,33,5
54520177,6,8
54520178,10,8
54520179,16,7
54520180,6,8
54520182,11,8
54520181,38,6
54520183,6,7
54520302,6,7
54520303,37,5
54520304,32,6
54520305,3,7
54520306,8,8
54520307,33,7
54520308,22,8
54520309,4,8
54520310,29,7
54520311,6,7
54520312,17,7
54520315,208,3
54520313,15,6
54520314,2,8
54520316,2,7
54520317,2,7
54520318,12,7
54520319,\N,6
54520320,28,7
54520321,5,6
54520322,10,8
54520323,17,8
54520324,4,8
54520325,7,8
54520326,13,7
54520327,13,7
54520329,4,9
54520328,7,8
54520330,29,6
54520331,216,3
54520332,7,8
54520333,736,1
54520336,2,7
54520335,10,8
54520334,12,8
54520337,8,8
54520338,47,6
54520339,29,7
54520340,28,7
54520341,2,9
54520515,2,9
54520516,4,8
54520517,6,8
54520518,19,8
54520519,8,7
54520521,31,8
54520520,15,7
54520523,2,9
54520522,3,7
54520525,30,6
54520524,5,8
54520526,12,7
54520527,10,7
54520528,1,6
54520529,10,7
54520532,29,7
54520530,64,6
54520531,27,7
54520533,291,4
54520534,1,8
54520536,2,9
54520535,23,5
54520538,5,9
54520537,12,8
54520704,5,7
54520705,2,8
54520706,19,8
54520708,64,6
54520710,1,8
54520709,3,8
54520711,6,8
54520712,3219,0
54520713,8,9
54520714,15,7
54520716,11,7
54520715,16,7
54520717,11,9
54520718,121,5
54520788,2,6
54520789,30,7
54520790,1,7
54520791,3,7
54520792,31,7
54520793,7,8
54520794,5,8
54520795,3,8
54520798,10,8
54520797,3,8
54520799,4,9
54520800,10,5
54520802,37,6
54520801,2,9
54520803,38,6
54520804,350,2
54520805,60,4
54520806,10,6
54520809,3,9
54520807,7,7
54520808,2,8
54520811,4671,0
54520810,12,7
54520813,56,5
54520812,11,8
54520814,5,9
54520815,3,4
54520816,2,8
54520817,35,6
54520818,6,9
54520819,5,9
54520820,29,6
54520917,13,9
54520915,1,8
54520916,13,6
54520918,13,7
54520919,12,7
54520921,3,6
54520920,2,8
54520922,29,8
54520923,3,8
54520924,12,8
54520925,23,7
54520926,28,7
54520927,25,7
54520928,4,8
54521219,6,8
54521220,10,8
54521222,3,8
54521224,13,6
54521223,6,8
54521225,3,4
54521226,12,8
54521227,12,7
54521228,191,4
54521229,3,8
54521230,39,4
54521606,30,6
54521608,1,8
54521609,3,8
54521610,22,6
54521611,10,7
54521612,8,8
54521613,4,8
54521614,33,6
54521615,30,7
54521616,35,6
54521617,2,8
54521618,28,8
54521706,31,7
54521707,264,3
54521708,2,6
54521709,23,6
54521710,8,8
54521711,6,6
54521712,3,7
54521713,20,4
54521714,353,2
54521716,7,7
54521715,3,8
54521717,14,8
54521718,1,8
54521719,41,6
54521722,2,7
54521724,7,7
54521723,21,7
54521725,24,8
54521726,4,9
54521727,32,6
54521728,7,8
54521729,3,7
54521730,4979,0
54522093,\N,8
54522095,8,9
54522098,8,9
54522100,19,7
54522102,31,5
54522254,210,4
54522255,828,1
54522527,70,5
54522537,11,7
54522536,238,4
54522542,236,4
54522846,2,9
54522923,57,5
54523344,122,5
54523639,\N,9
54524048,175,4
54524320,67,5
54524505,783,1
54524533,41,7
54525104,240,4
54602979,759,1
54521720,4,7
54521721,192,5
54521731,23,7
54522094,6,7
54522096,2,8
54522097,16,8
54522099,2,7
54522101,2,7
54522252,1,6
54522253,20,5
54522256,1,7
54522257,21,6
54522258,188,4
54522259,31,6
54522260,9,7
54522261,8,8
54522522,8,7
54522523,5,3
54522525,23,7
54522524,25,7
54522526,8,7
54522528,19,7
54522529,7,7
54522530,21,7
54522531,77,5
54522533,28,6
54522532,4,8
54522535,16,7
54522534,34,6
54522538,10,8
54522539,71,5
54522540,9,8
54522541,26,7
54522546,24,6
54522547,6,7
54522689,42,6
54522690,1,6
54522691,2,6
54522692,5,6
54522693,2,7
54522694,4,7
54522696,5,8
54522695,13,6
54522864,2,7
54522865,11,5
54522866,14,8
54522867,4,7
54522868,15,8
54522869,1,8
54522871,7,8
54522870,2,7
54522918,17,6
54522920,2,5
54522919,5,7
54522921,10,9
54522922,31,8
54523149,10,8
54523430,11,6
54523429,4,9
54523432,25,7
54523433,18,6
54523488,12,6
54523489,20,7
54523490,56,4
54523640,362,1
54523641,153,3
54523821,14,8
54523978,4402,1
54524053,2224,0
54526265,310,1
54526834,180,4
54523820,32,7
54523832,45,7
54523942,1,7
54523943,9,8
54523944,2,7
54523976,9,7
54523977,4,7
54523979,3,7
54523981,4,7
54523980,3,6
54523983,9,8
54523982,2,8
54523984,17,8
54523985,2,6
54523986,16,8
54523987,15,7
54523988,3,7
54523989,3,8
54524049,73,5
54524050,7,8
54524051,7,9
54524052,5,7
54524054,2,6
54524055,3,7
54524056,5,7
54524057,1,7
54524058,1,8
54524115,2,8
54524116,2,7
54524118,13,8
54524125,1,7
54524120,7,7
54524123,6,7
54524124,2,6
54524121,1,7
54524122,3,7
54524126,12,8
54524127,2,8
54524128,57,6
54524129,31,7
54524131,1,9
54524130,30,7
54524306,11,8
54524307,15,8
54524308,2,6
54524309,10,8
54524310,2,9
54524311,2,7
54524312,2,7
54524313,2,6
54524315,6,6
54524314,130,4
54524316,165,4
54524317,2,7
54524318,38,7
54524319,2,7
54524321,12,8
54524322,6,9
54524323,11,7
54524324,34,8
54524325,61,5
54524326,2,8
54524331,26,6
54524327,5,7
54524332,39,7
54524328,11,9
54524330,39,7
54524329,5,8
54524497,20,7
54524498,28,6
54524499,3671,1
54524500,41,5
54524610,43,6
54524506,2,8
54524507,8,7
54524508,243,4
54524510,5,8
54524509,15,7
54524511,130,4
54524513,19,8
54524514,11,8
54524515,4,7
54524516,5,7
54524517,46,6
54524518,34,6
54524519,8,6
54524520,5,7
54524521,4,8
54524522,8,8
54524523,4,6
54524525,37,6
54524524,39,6
54524526,38,7
54524527,2,8
54524532,36,6
54524528,3,7
54524531,5,6
54524529,3,9
54524530,5,8
54524534,4,7
54524627,6,8
54524628,\N,7
54524629,\N,8
54524630,\N,9
54524631,2,8
54524632,6,7
54524633,30,7
54524634,4,6
54524635,4,8
54524637,3,7
54524636,5,9
54524638,2,8
54524639,5,8
54524641,5,8
54524640,17,8
54524643,17,8
54524642,4,8
54524644,4,9
54524645,4,3
54524646,5,7
54524647,4,8
54524721,2,6
54524722,2,8
54524723,28,5
54524961,1,8
54524724,41,5
54524725,2,8
54524727,57,6
54524726,43,2
54524728,52,6
54524972,3,8
54524973,39,4
54524974,12,7
54524975,5,8
54524976,2,8
54524977,35,6
54524981,12,7
54524978,16,8
54524980,6,6
54524979,5,6
54524982,2,4
54524983,20,7
54524984,2,8
54524985,12,7
54524986,32,7
54524988,37,6
54524987,24,7
54525103,\N,7
54525105,16,8
54525106,37,7
54525107,25,7
54525109,\N,6
54525110,13,8
54525111,26,7
54525112,5,6
54525113,42,7
54525114,25,8
54525115,345,4
54525116,4724,0
54525362,12,7
54525363,\N,6
54525364,141,3
54525365,40,7
54525366,21,7
54525367,34,7
54525369,10,8
54525370,6,6
54525368,6,7
54525371,8,8
54525372,2,7
54525373,3,8
54525374,92,6
54525375,62,6
54525376,25,6
54525457,9,8
54525458,2,7
54525459,25,7
54525460,5,8
54525461,3,8
54525462,33,7
54525463,22,8
54525464,23,7
54525465,2,9
54525467,34,7
54525466,20,7
54525468,32,6
54525635,10,7
54525637,3256,1
54525636,\N,7
54525638,8,7
54525641,7,7
54525639,10,8
54525640,33,8
54525642,11,8
54525643,4,7
54525644,2,7
54525645,2,8
54525646,26,7
54525647,2,8
54525738,169,4
54525739,42,6
54525748,27,6
54525750,28,7
54525751,2,9
54525752,16,7
54525754,36,6
54525755,1,8
54525757,10,7
54525758,2,8
54525859,\N,7
54525862,26,7
54525863,5022,0
54525864,3,9
54525865,3,8
54525866,30,6
54526031,33,4
54526035,89,6
54526041,10,7
54526042,16,7
54526043,32,6
54526044,54,5
54526128,182,4
54526129,109,5
54526266,31,7
54526418,\N,9
54526417,\N,9
54526419,180,4
54526420,1,8
54526667,1,9
54527070,22,6
54527119,30,7
54527293,118,5
54527379,35,7
54525753,1,6
54525756,33,3
54525860,8,6
54525861,4,6
54526036,5,7
54526037,5,7
54526038,12,7
54526039,1,5
54526040,5,9
54526127,14,7
54526126,20,7
54526130,3189,0
54526131,7,8
54526132,8,6
54526264,2,7
54526421,168,4
54526422,11,8
54526423,4,6
54526424,20,6
54526425,2,6
54526426,20,8
54526427,3,8
54526555,2,9
54526556,15,6
54526557,19,6
54526558,25,7
54526559,25,7
54526668,13,7
54526715,29,7
54526716,7,8
54526717,2,9
54526764,204,4
54526794,88,4
54527071,22,7
54527072,11,7
54527079,4,6
54527080,5,6
54527121,\N,6
54527149,26,7
54527085,22,8
54527117,1,6
54527116,2,7
54527118,16,5
54527120,2,7
54527123,5,3
54527122,1,6
54527124,3,5
54527125,15,8
54527147,3,8
54527146,12,9
54527148,15,6
54527150,3,8
54527151,4,7
54527152,1,8
54527153,5,7
54527154,4,7
54527177,6,7
54527178,10,6
54527179,4,7
54527180,23,7
54527276,6,8
54527277,3,7
54527278,5,7
54527279,1,8
54527280,8,7
54527281,13,7
54527282,8,8
54527283,7,8
54527284,17,8
54527285,1,7
54527287,3,7
54527286,2,8
54527288,9,7
54527289,9,8
54527290,4,8
54527291,5,8
54527292,35,6
54527294,3,8
54527295,8,8
54527375,10,6
54527376,8,8
54527377,7,7
54527378,11,8
54527380,8,8
54527381,43,6
54527382,6,8
54527383,3,8
54527384,7,7
54527385,174,4
54527386,181,4
54527387,4,8
54527388,6,7
54527391,28,6
54527389,10,8
54527390,11,7
54527392,6,7
54527443,27,7
54527444,4798,0
54527446,6,8
54527447,2,6
54527448,8,8
54527449,32,7
54527450,7,8
54527451,12,8
54527452,2,9
54527453,4,9
54527454,27,7
54527456,100,4
54527455,7,7
54527457,8,5
54527592,8,8
54527593,15,8
54527595,35,6
54527594,6,8
54527596,7,8
54527597,12,8
54527598,14,6
54527599,2,8
54527601,12,8
54527600,27,7
54527602,5,9
54527603,2,9
54527604,5,7
54527648,5,7
54527649,1,6
54527650,4,8
54527651,2,6
54527652,3,7
54527653,4,6
54527654,156,5
54527655,9,7
54527656,12,8
54527657,84,6
54527658,3,8
54527659,2,7
54527660,1,8
54527732,3,8
54527733,10,7
54527734,7,8
54527735,4,7
54527736,6,7
54527737,3,6
54527738,17,8
54527739,7,7
54527740,4,7
54527741,5,8
54527742,41,6
54527743,4,8
54527744,64,6
54527890,3,7
54527891,122,4
54527892,27,7
54527895,38,6
54527893,64,5
54527894,68,5
54527896,70,4
54528046,58,6
54528045,28,7
54528047,2,8
54528048,1172,2
54528049,62,5
54528050,2,7
54528051,2,8
54528326,3,7
54528327,23,7
54528328,3,7
54528330,353,2
54528331,1,6
54528529,21,6
54528530,1,7
54528532,53,5
54528733,3866,2
54528734,175,4
54529102,165,5
54529698,142,3
54532861,4656,0
54532944,1,9
54602028,4,8
54528531,1,5
54528735,1,7
54528736,22,7
54528737,6,5
54528916,2,8
54528917,8,7
54528918,5,7
54528919,10,6
54528921,32,7
54528922,2,7
54528920,19,6
54528923,5,8
54528924,60,5
54528925,31,6
54528926,174,3
54528927,2451,0
54529103,144,3
54529104,6,6
54529105,8,8
54529106,9,7
54529108,1,7
54529110,66,6
54529112,62,4
54529310,84,5
54529311,7,7
54529312,18,6
54529313,2,7
54529314,42,6
54529315,3,8
54529316,22,7
54529548,3,8
54529549,4,7
54529550,2,6
54529551,19,8
54529552,22,7
54529553,11,6
54529554,3,7
54529697,32,7
54529728,1,8
54529727,4,5
54529811,13,5
54530667,147,5
54531437,231,3
54532400,23,8
54532958,63,5
54533499,1,9
54533908,57,6
54532561,3,7
54532560,3,7
54532848,8,6
54532862,21,6
54532863,21,7
54532864,2,6
54532865,18,7
54532866,1,8
54532867,7,8
54532942,9,6
54532943,5,7
54532945,9,6
54532946,3,7
54532947,17,7
54532948,8,7
54532949,6,8
54532951,9,8
54532950,6,8
54532952,133,4
54532953,9,9
54532954,3,9
54532955,3,8
54532956,41,6
54532957,3,7
54532960,7,7
54532959,8,8
54532961,6,5
54533004,8,7
54533006,165,4
54533007,2,6
54533008,24,6
54533009,148,5
54533011,8,6
54533010,2,8
54533091,4,8
54533092,187,5
54533093,28,7
54533095,5,8
54533096,6,7
54533098,2,5
54533097,4,7
54533099,187,4
54533100,2,8
54533157,35,6
54533158,5,7
54533160,17,8
54533159,3,6
54533161,\N,8
54533163,8,8
54533162,16,8
54533164,15,8
54533165,5,9
54533166,15,8
54533315,57,6
54533316,30,7
54533317,3,8
54533318,11,5
54533319,6,8
54533320,4,8
54533321,186,4
54533322,36,8
54533323,2782,0
54533324,16,8
54533412,61,5
54533414,12,8
54533413,57,7
54533415,3,6
54533416,6,5
54533417,16,7
54533418,5,8
54533419,5,7
54533420,13,6
54533421,1,7
54533422,4,6
54533500,4,9
54533501,\N,7
54533502,22,6
54533503,2,8
54533504,148,4
54533505,20,6
54533600,16,6
54533601,36,6
54533603,8,9
54533602,34,6
54533604,35,7
54533605,2,8
54533745,5,9
54533746,33,7
54533747,1,8
54533825,4,8
54533826,14,8
54533827,10,7
54533828,3082,2
54533903,5,7
54533904,2,8
54533905,10,7
54533906,7,9
54533907,21,7
54533999,52,6
54534000,141,4
54534001,195,4
54534154,3065,0
54534094,2,9
54534095,21,7
54534097,118,4
54534098,71,4
54534099,107,6
54534226,20,8
54534227,35,7
54534289,51,6
54534333,195,5
54534748,148,4
54534002,3,7
54534093,3,7
54534234,4,6
54534236,2,7
54534235,90,5
54534290,4,7
54534334,202,5
54534335,122,5
54534336,2,8
54534337,2,6
54534345,30,8
54534378,198,3
54534379,18,8
54534380,30,6
54534646,14,8
54534675,10,7
54534705,3,7
54534706,17,6
54534707,57,5
54534708,15,8
54534709,13,7
54534749,14,8
54534779,3,9
54534780,12,7
54534879,2,7
54534883,12,9
54534751,1,8
54534750,1,6
54534775,1,7
54534776,8,8
54534777,15,7
54534778,1,7
54534882,1,9
54534885,9,7
54534886,2,7
54534887,13,7
54535016,35,6
54535017,19,7
54535060,3,8
54535061,5,8
54535062,11,6
54535063,15,8
54535064,11,9
54535065,56,5
54535066,4,9
54535067,4,8
54535068,4,9
54535069,1,7
54535070,11,8
54535071,7,7
54535072,16,7
54535073,18,7
54535074,31,7
54535075,2,9
54535116,37,5
54535117,57,6
54535118,58,6
54535119,133,4
54535120,6,6
54535121,1,7
54535123,162,4
54535122,2,6
54535134,37,6
54535135,2,7
54535136,13,8
54535138,8,6
54535137,13,8
54535139,3,8
54535140,5,9
54535141,33,8
54535142,104,5
54535143,12,7
54535144,9,8
54535145,159,4
54535146,4,6
54535279,38,6
54535280,7,8
54535281,9,8
54536390,2,9
54536655,4,9
54536909,86,4
54536077,6,9
54535692,2,9
54535282,12,7
54535283,28,6
54537389,13,7
54537390,178,3
54537393,2,8
54537394,112,4
54537473,9,8
54537474,7,8
54537475,6,8
54537476,16,7
54537477,2681,0
54537478,34,5
54537479,12,7
54537480,24,7
54537500,100,5
54537501,7,8
54537502,8,8
54537503,159,4
54537504,4,6
54537505,34,7
54537506,7,8
54537507,199,4
54537508,4,8
54537539,27,6
54537652,95,5
54537540,112,5
54537541,18,6
54537542,8,7
54537543,3,6
54537544,30,7
54537653,30,6
54537656,8,9
54537655,21,7
54537654,27,5
54537670,\N,7
54537672,8,8
54537673,170,5
54537674,203,5
54537675,4,7
54537676,92,5
54537709,5,8
54537710,29,7
54537711,186,5
54537712,1,8
54537804,4,8
54537805,2,7
54537807,180,6
54537809,2642,0
54537837,2,9
54537838,2,8
54537841,47,6
54537839,3,7
54537844,28,8
54537872,2,8
54537873,3,9
54537874,8,7
54537875,45,7
54537878,75,6
54537918,87,5
54538021,6,7
54538189,\N,7
54539469,1,8
54544433,30,6
54582567,32,6
54582568,38,6
54583292,3672,0
54583802,19,9
54602219,20,7
54537806,2,7
54537808,4,8
54537840,3,7
54537842,19,8
54537843,172,5
54537870,53,5
54537871,64,5
54537876,4,8
54537877,230,3
54537919,5,6
54537920,3,8
54537921,1090,0
54537922,197,4
54537923,27,7
54537955,2,8
54537956,4,7
54537957,2,7
54537958,22,8
54537959,16,8
54538022,4,9
54538089,167,5
54538186,75,6
54538185,4,9
54538187,\N,6
54538188,51,6
54538190,\N,9
54538191,\N,8
54538192,\N,8
54538214,198,5
54538215,17,8
54538216,3,8
54538217,4,7
54538282,124,4
54538283,26,6
54538295,49,5
54538296,41,6
54538336,15,8
54538344,8979,0
54538776,17,9
54538954,114,5
54538963,6,9
54539063,61,5
54539335,53,6
54544431,57,5
54544432,25,7
54587576,20,7
54590010,21,6
54602257,19,7
54602240,15,8
54602241,27,7
54602250,8,8
54602252,8,8
54602254,8,8
54604979,10,8
54538297,1,7
54538305,3,5
54538306,2,6
54538307,3,7
54538308,17,7
54538309,13,7
54538310,35,7
54538311,5,8
54538312,8,7
54538313,14,7
54538326,38,6
54538325,17,7
54538327,15,7
54538337,36,6
54538338,3,9
54538339,2,7
54538340,15,8
54538345,4,6
54538346,69,6
54538347,58,6
54538348,4,7
54538372,24,4
54538373,5,8
54538374,2,8
54538375,2,8
54538376,31,7
54538377,71,5
54538385,7,7
54538386,2,8
54538387,2,9
54538388,128,6
54538389,2,9
54538390,19,7
54538391,7,6
54538392,12,4
54538393,59,6
54538395,1,8
54538523,3,8
54538524,1,8
54538525,100,5
54538526,2,9
54538529,3,8
54538656,33,6
54538659,34,7
54538658,4,9
54538657,3,8
54538660,5,9
54538711,2,8
54538712,10,8
54538713,156,4
54538768,2,8
54538770,230,3
54538771,1,7
54538772,60,6
54538773,9,9
54538774,2,8
54538775,8,7
54538777,124,7
54538817,32,6
54538818,29,7
54538819,7,8
54538820,2,7
54538949,3,7
54538950,29,7
54538951,3,8
54538952,4,8
54538953,3,9
54538957,22,7
54538958,16,7
54538956,9,7
54538955,10,7
54538959,17,5
54538960,5,8
54538962,237,3
54538961,3,7
54538964,24,7
54538965,3,9
54538966,2,9
54539061,1,7
54539062,1,6
54539064,170,4
54539065,5,9
54539066,9,7
54539068,18,7
54539069,5,5
54539067,3,8
54539070,2,8
54539071,4,6
54539073,121,7
54539074,6,8
54539329,46,6
54539330,89,5
54539331,4,8
54539332,4,8
54539333,17,9
54539334,3,7
54539336,61,5
54539337,67,5
54539338,164,5
54539339,10,6
54539340,131,4
54539341,55,6
54539342,1,7
54539343,15,8
54539345,6,8
54539344,14,7
54539346,63,5
54539347,151,4
54539348,82,4
54539451,18,5
54539452,31,6
54539453,6,7
54539454,54,5
54539455,2,8
54539457,54,5
54539459,2,5
54539460,4,9
54539461,28,7
54539462,3,9
54539463,6,9
54539464,3,8
54539465,5,8
54539466,6,9
54539467,49,6
54539468,6,8
54539476,3758,1
54539477,1,7
54539478,6,8
54539479,115,5
54539480,6,8
54539481,3,7
54539482,3,8
54539483,3019,2
54539484,152,4
54539485,4,8
54539486,164,5
54539487,5,9
54539488,23,7
54539489,3,9
54539493,205,4
54539494,199,4
54539564,131,5
54539565,27,7
54539566,17,8
54539567,4,8
54539568,66,5
54539569,27,7
54539573,158,4
54539574,12,8
54539575,101,5
54539576,85,6
54539579,6,7
54539580,85,4
54539690,46,6
54539693,165,4
54539694,68,6
54539697,69,6
54539802,121,5
54539967,3,7
54540049,\N,8
54541096,28,8
54541543,133,4
54541711,41,6
54541874,2,9
54543080,50,5
54544434,12,6
54544437,1,8
54544436,1,9
54544866,219,4
54545759,88,5
54546475,9551,0
54561684,3658,1
54591425,11,8
54592528,287,4
54591884,9,8
54593405,11,8
54602439,6,8
54602344,27,7
54602278,4,7
54602364,30,7
54602436,20,6
54602453,4,9
54602290,11,8
54602298,10,8
54539490,2,7
54539491,4,7
54539492,1,6
54539562,1,7
54539563,5,7
54539570,53,6
54539571,26,6
54539572,10,6
54539578,17,7
54539691,3,8
54539692,78,5
54539695,22,8
54539696,1,8
54539698,54,6
54539699,151,3
54539803,1,7
54539805,62,4
54539804,62,5
54539806,23,6
54539807,2,9
54539809,27,6
54539810,4,8
54539965,26,7
54539966,25,7
54539968,43,7
54539969,68,6
54540033,19,6
54540047,25,6
54540048,2,8
54540087,17,8
54540153,15,5
54540399,5,6
54540400,48,6
54540402,3,7
54540401,1,6
54540403,17,7
54540429,1,4
54540431,13,7
54540430,5,4
54540432,21,8
54540491,3,8
54540493,1,6
54540494,14,7
54540496,37,5
54540495,3,8
54540497,65,4
54540699,1,8
54540700,23,7
54540704,6,8
54540705,20,7
54540706,14,7
54540902,39,5
54540907,43,6
54540906,3,7
54540908,58,6
54540909,4,9
54540910,8,8
54541024,40,6
54541027,9,8
54541025,44,7
54541026,4,7
54541032,14,8
54541033,11,7
54541034,16,8
54541093,5,7
54541097,12,8
54541325,147,4
54542757,4279,0
54549107,75,5
54594750,14,7
54595700,14,7
54602484,10,7
54602494,13,7
54540702,10,6
54540701,2,7
54540703,4,6
54540707,15,7
54540903,39,7
54540904,7,8
54540905,15,7
54541007,11,6
54541008,4,8
54541009,14,7
54541011,10,7
54541010,3,8
54541012,39,6
54541013,100,5
54541014,9,8
54541028,39,7
